date,location,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max
2023-09-17,Brazil_MinasGerais,34.0,19.8,0.0,17.0
2023-09-18,Brazil_MinasGerais,33.9,19.8,0.0,16.4
2023-09-19,Brazil_MinasGerais,34.8,19.2,0.0,11.8
2023-09-20,Brazil_MinasGerais,34.5,20.0,0.0,19.6
2023-09-21,Brazil_MinasGerais,33.1,19.1,0.0,17.0
2023-09-22,Brazil_MinasGerais,33.6,19.4,0.0,15.5
2023-09-23,Brazil_MinasGerais,36.0,20.0,0.0,9.5
2023-09-24,Brazil_MinasGerais,37.0,21.8,0.0,10.2
2023-09-25,Brazil_MinasGerais,39.2,23.1,0.0,14.5
2023-09-26,Brazil_MinasGerais,38.3,25.0,0.0,11.9
2023-09-27,Brazil_MinasGerais,39.8,24.0,0.0,21.3
2023-09-28,Brazil_MinasGerais,37.4,23.9,1.0,26.1
2023-09-29,Brazil_MinasGerais,31.0,22.5,7.7,24.3
2023-09-30,Brazil_MinasGerais,33.3,21.0,0.0,14.7
2023-10-01,Brazil_MinasGerais,29.5,20.6,0.0,14.1
2023-10-02,Brazil_MinasGerais,27.8,20.9,12.0,15.6
2023-10-03,Brazil_MinasGerais,30.6,20.8,23.2,12.0
2023-10-04,Brazil_MinasGerais,33.2,21.0,0.2,11.2
2023-10-05,Brazil_MinasGerais,34.5,22.5,0.9,17.7
2023-10-06,Brazil_MinasGerais,33.0,22.6,1.2,11.9
2023-10-07,Brazil_MinasGerais,35.2,23.0,0.0,11.3
2023-10-08,Brazil_MinasGerais,36.0,21.2,0.0,12.6
2023-10-09,Brazil_MinasGerais,35.5,22.5,0.1,16.0
2023-10-10,Brazil_MinasGerais,35.8,23.2,0.2,18.4
2023-10-11,Brazil_MinasGerais,34.2,22.9,1.0,16.8
2023-10-12,Brazil_MinasGerais,36.2,22.5,0.1,14.8
2023-10-13,Brazil_MinasGerais,35.8,24.3,2.3,19.0
2023-10-14,Brazil_MinasGerais,35.0,23.9,1.3,19.1
2023-10-15,Brazil_MinasGerais,33.8,22.8,0.5,20.5
2023-10-16,Brazil_MinasGerais,35.5,21.1,0.0,18.9
2023-10-17,Brazil_MinasGerais,35.5,21.8,0.0,14.9
2023-10-18,Brazil_MinasGerais,36.2,22.8,0.1,21.0
2023-10-19,Brazil_MinasGerais,36.9,23.5,5.8,21.2
2023-10-20,Brazil_MinasGerais,34.4,22.1,0.8,13.8
2023-10-21,Brazil_MinasGerais,30.6,20.5,0.9,15.8
2023-10-22,Brazil_MinasGerais,33.5,20.1,0.0,18.8
2023-10-23,Brazil_MinasGerais,33.5,20.0,0.0,19.8
2023-10-24,Brazil_MinasGerais,36.2,20.1,0.0,10.8
2023-10-25,Brazil_MinasGerais,35.0,22.5,0.0,17.4
2023-10-26,Brazil_MinasGerais,34.7,21.3,2.1,14.4
2023-10-27,Brazil_MinasGerais,31.2,21.0,27.7,14.7
2023-10-28,Brazil_MinasGerais,29.4,21.9,16.5,13.9
2023-10-29,Brazil_MinasGerais,33.2,22.1,0.0,12.6
2023-10-30,Brazil_MinasGerais,33.5,22.5,0.0,12.7
2023-10-31,Brazil_MinasGerais,33.3,22.5,0.0,19.2
2023-11-01,Brazil_MinasGerais,32.1,21.6,7.1,10.0
2023-11-02,Brazil_MinasGerais,34.0,22.2,0.8,12.9
2023-11-03,Brazil_MinasGerais,29.0,22.0,10.1,15.5
2023-11-04,Brazil_MinasGerais,29.9,21.4,5.3,16.1
2023-11-05,Brazil_MinasGerais,31.7,20.6,0.4,11.9
2023-11-06,Brazil_MinasGerais,32.9,21.0,0.0,16.9
2023-11-07,Brazil_MinasGerais,31.1,18.8,0.0,15.8
2023-11-08,Brazil_MinasGerais,31.0,17.5,0.0,14.3
2023-11-09,Brazil_MinasGerais,32.9,17.0,0.0,11.9
2023-11-10,Brazil_MinasGerais,34.8,18.0,0.0,15.2
2023-11-11,Brazil_MinasGerais,35.6,19.9,0.0,14.3
2023-11-12,Brazil_MinasGerais,37.5,21.1,0.0,10.9
2023-11-13,Brazil_MinasGerais,38.7,21.1,0.0,10.0
2023-11-14,Brazil_MinasGerais,39.6,22.9,0.0,15.2
2023-11-15,Brazil_MinasGerais,39.8,24.6,0.0,13.0
2023-11-16,Brazil_MinasGerais,40.2,24.9,0.0,13.6
2023-11-17,Brazil_MinasGerais,39.5,24.6,0.0,8.7
2023-11-18,Brazil_MinasGerais,39.1,26.3,0.0,10.4
2023-11-19,Brazil_MinasGerais,38.0,25.5,1.1,14.8
2023-11-20,Brazil_MinasGerais,27.8,23.0,0.9,16.6
2023-11-21,Brazil_MinasGerais,31.9,21.5,2.6,17.5
2023-11-22,Brazil_MinasGerais,32.0,23.0,0.0,11.7
2023-11-23,Brazil_MinasGerais,34.0,21.5,0.2,11.6
2023-11-24,Brazil_MinasGerais,35.0,23.1,0.0,18.8
2023-11-25,Brazil_MinasGerais,34.1,23.5,2.4,18.0
2023-11-26,Brazil_MinasGerais,33.3,21.4,2.2,18.9
2023-11-27,Brazil_MinasGerais,33.8,22.2,0.3,15.1
2023-11-28,Brazil_MinasGerais,34.2,23.1,0.0,13.8
2023-11-29,Brazil_MinasGerais,32.1,23.6,1.3,10.7
2023-11-30,Brazil_MinasGerais,33.8,22.5,0.1,15.9
2023-12-01,Brazil_MinasGerais,35.8,23.6,2.0,18.0
2023-12-02,Brazil_MinasGerais,31.3,22.0,3.4,14.6
2023-12-03,Brazil_MinasGerais,31.8,21.9,9.0,12.0
2023-12-04,Brazil_MinasGerais,32.0,21.8,1.9,14.6
2023-12-05,Brazil_MinasGerais,33.3,20.4,0.5,13.7
2023-12-06,Brazil_MinasGerais,32.5,21.1,0.1,15.5
2023-12-07,Brazil_MinasGerais,34.6,19.0,0.0,11.8
2023-12-08,Brazil_MinasGerais,33.8,21.6,0.0,13.0
2023-12-09,Brazil_MinasGerais,35.0,23.0,0.1,18.5
2023-12-10,Brazil_MinasGerais,33.6,21.1,0.5,17.5
2023-12-11,Brazil_MinasGerais,33.5,22.5,0.1,18.6
2023-12-12,Brazil_MinasGerais,33.9,22.0,1.0,15.2
2023-12-13,Brazil_MinasGerais,34.2,21.9,0.4,14.7
2023-12-14,Brazil_MinasGerais,35.5,22.0,0.0,16.1
2023-12-15,Brazil_MinasGerais,36.2,22.0,0.0,21.7
2023-12-16,Brazil_MinasGerais,35.8,21.9,0.0,17.1
2023-12-17,Brazil_MinasGerais,35.8,22.3,0.0,15.3
2023-12-18,Brazil_MinasGerais,35.3,21.3,0.0,18.1
2023-12-19,Brazil_MinasGerais,34.6,23.9,0.3,14.0
2023-12-20,Brazil_MinasGerais,32.2,22.3,4.6,17.7
2023-12-21,Brazil_MinasGerais,30.1,21.4,23.9,17.6
2023-12-22,Brazil_MinasGerais,29.7,20.0,2.7,15.2
2023-12-23,Brazil_MinasGerais,26.5,20.7,8.5,6.2
2023-12-24,Brazil_MinasGerais,28.0,21.4,18.9,14.2
2023-12-25,Brazil_MinasGerais,32.7,22.1,0.0,11.2
2023-12-26,Brazil_MinasGerais,30.8,21.6,4.6,12.8
2023-12-27,Brazil_MinasGerais,33.0,22.4,16.5,10.7
2023-12-28,Brazil_MinasGerais,31.0,21.8,9.9,13.9
2023-12-29,Brazil_MinasGerais,32.7,21.6,0.0,7.9
2023-12-30,Brazil_MinasGerais,29.5,22.0,15.7,14.2
2023-12-31,Brazil_MinasGerais,29.1,21.8,4.6,17.2
2024-01-01,Brazil_MinasGerais,25.8,21.2,12.5,10.7
2024-01-02,Brazil_MinasGerais,27.2,20.5,15.9,14.8
2024-01-03,Brazil_MinasGerais,25.0,21.5,11.2,13.7
2024-01-04,Brazil_MinasGerais,26.0,21.2,24.2,16.2
2024-01-05,Brazil_MinasGerais,27.5,20.6,9.6,11.6
2024-01-06,Brazil_MinasGerais,30.0,20.2,5.1,13.3
2024-01-07,Brazil_MinasGerais,30.2,20.8,3.5,12.3
2024-01-08,Brazil_MinasGerais,26.2,21.0,5.9,13.5
2024-01-09,Brazil_MinasGerais,28.0,21.5,2.1,5.6
2024-01-10,Brazil_MinasGerais,30.7,22.3,0.9,11.4
2024-01-11,Brazil_MinasGerais,31.1,21.5,0.1,11.4
2024-01-12,Brazil_MinasGerais,31.5,22.0,4.4,11.7
2024-01-13,Brazil_MinasGerais,29.4,20.9,12.3,11.9
2024-01-14,Brazil_MinasGerais,29.6,21.2,12.0,10.7
2024-01-15,Brazil_MinasGerais,29.9,21.0,10.3,13.9
2024-01-16,Brazil_MinasGerais,31.9,22.2,0.0,8.6
2024-01-17,Brazil_MinasGerais,32.0,21.4,0.0,8.9
2024-01-18,Brazil_MinasGerais,32.7,21.9,0.0,9.8
2024-01-19,Brazil_MinasGerais,32.9,22.2,0.5,9.3
2024-01-20,Brazil_MinasGerais,33.0,22.8,1.0,13.3
2024-01-21,Brazil_MinasGerais,32.2,23.0,0.7,16.5
2024-01-22,Brazil_MinasGerais,31.0,20.9,5.1,12.6
2024-01-23,Brazil_MinasGerais,31.0,20.8,8.1,14.3
2024-01-24,Brazil_MinasGerais,26.6,21.2,24.0,14.1
2024-01-25,Brazil_MinasGerais,27.1,20.9,20.2,16.4
2024-01-26,Brazil_MinasGerais,28.9,21.2,8.2,10.5
2024-01-27,Brazil_MinasGerais,27.5,20.9,18.3,8.9
2024-01-28,Brazil_MinasGerais,28.0,20.5,15.5,13.3
2024-01-29,Brazil_MinasGerais,29.8,20.4,23.0,15.6
2024-01-30,Brazil_MinasGerais,29.5,19.7,14.2,17.9
2024-01-31,Brazil_MinasGerais,27.9,20.9,4.6,11.0
2024-02-01,Brazil_MinasGerais,28.8,19.5,0.8,10.1
2024-02-02,Brazil_MinasGerais,30.1,19.4,3.8,17.3
2024-02-03,Brazil_MinasGerais,30.2,19.6,0.1,15.2
2024-02-04,Brazil_MinasGerais,29.2,20.1,0.0,11.4
2024-02-05,Brazil_MinasGerais,29.6,20.5,0.0,10.6
2024-02-06,Brazil_MinasGerais,29.1,20.1,0.3,12.6
2024-02-07,Brazil_MinasGerais,29.6,21.3,8.4,11.9
2024-02-08,Brazil_MinasGerais,25.5,21.6,7.3,7.0
2024-02-09,Brazil_MinasGerais,29.1,20.4,1.4,14.4
2024-02-10,Brazil_MinasGerais,29.9,20.2,2.0,17.9
2024-02-11,Brazil_MinasGerais,28.8,19.5,2.6,15.3
2024-02-12,Brazil_MinasGerais,30.0,19.1,0.0,11.5
2024-02-13,Brazil_MinasGerais,31.6,18.8,0.0,13.5
2024-02-14,Brazil_MinasGerais,32.0,19.9,0.0,8.7
2024-02-15,Brazil_MinasGerais,31.1,22.2,1.7,17.4
2024-02-16,Brazil_MinasGerais,28.0,21.1,9.3,11.9
2024-02-17,Brazil_MinasGerais,25.9,20.7,11.9,15.1
2024-02-18,Brazil_MinasGerais,28.0,20.4,22.2,7.8
2024-02-19,Brazil_MinasGerais,27.5,20.4,27.5,10.9
2024-02-20,Brazil_MinasGerais,24.9,20.8,35.6,13.7
2024-02-21,Brazil_MinasGerais,24.6,21.1,12.1,15.1
2024-02-22,Brazil_MinasGerais,24.6,20.8,34.5,14.8
2024-02-23,Brazil_MinasGerais,26.8,19.9,2.2,13.2
2024-02-24,Brazil_MinasGerais,30.2,19.9,0.3,8.3
2024-02-25,Brazil_MinasGerais,30.4,20.5,0.0,12.4
2024-02-26,Brazil_MinasGerais,29.8,19.0,0.0,13.0
2024-02-27,Brazil_MinasGerais,30.4,18.4,0.0,9.2
2024-02-28,Brazil_MinasGerais,31.9,18.8,0.0,7.4
2024-02-29,Brazil_MinasGerais,32.4,21.0,0.5,11.2
2024-03-01,Brazil_MinasGerais,30.9,21.9,3.2,11.4
2024-03-02,Brazil_MinasGerais,31.6,21.0,0.6,12.1
2024-03-03,Brazil_MinasGerais,30.5,21.1,0.3,10.0
2024-03-04,Brazil_MinasGerais,28.7,21.8,3.1,14.5
2024-03-05,Brazil_MinasGerais,29.7,21.2,1.9,12.6
2024-03-06,Brazil_MinasGerais,31.0,22.2,0.6,9.0
2024-03-07,Brazil_MinasGerais,31.1,22.0,3.6,11.5
2024-03-08,Brazil_MinasGerais,32.2,21.2,0.0,10.5
2024-03-09,Brazil_MinasGerais,32.3,20.5,0.0,10.9
2024-03-10,Brazil_MinasGerais,30.7,21.4,1.2,14.8
2024-03-11,Brazil_MinasGerais,32.2,21.0,3.2,12.4
2024-03-12,Brazil_MinasGerais,31.5,22.1,3.6,15.3
2024-03-13,Brazil_MinasGerais,31.0,21.5,2.2,12.3
2024-03-14,Brazil_MinasGerais,32.0,20.9,0.0,7.7
2024-03-15,Brazil_MinasGerais,32.9,20.1,0.0,8.0
2024-03-16,Brazil_MinasGerais,33.6,20.1,0.0,10.2
2024-03-17,Brazil_MinasGerais,33.7,19.9,0.0,8.8
2024-03-18,Brazil_MinasGerais,33.2,22.0,0.3,8.6
2024-03-19,Brazil_MinasGerais,33.5,23.0,2.4,19.3
2024-03-20,Brazil_MinasGerais,31.9,22.0,1.8,12.6
2024-03-21,Brazil_MinasGerais,31.6,22.2,0.3,13.7
2024-03-22,Brazil_MinasGerais,31.6,21.7,7.1,9.7
2024-03-23,Brazil_MinasGerais,27.1,21.2,19.6,19.4
2024-03-24,Brazil_MinasGerais,26.4,19.1,4.1,11.2
2024-03-25,Brazil_MinasGerais,27.6,20.5,0.0,11.5
2024-03-26,Brazil_MinasGerais,28.7,20.2,0.5,11.8
2024-03-27,Brazil_MinasGerais,29.5,19.5,0.2,12.1
2024-03-28,Brazil_MinasGerais,29.2,21.3,5.0,14.8
2024-03-29,Brazil_MinasGerais,28.9,19.8,0.0,9.0
2024-03-30,Brazil_MinasGerais,30.8,20.4,0.2,13.9
2024-03-31,Brazil_MinasGerais,30.1,20.2,2.7,9.1
2024-04-01,Brazil_MinasGerais,30.5,20.9,1.0,12.9
2024-04-02,Brazil_MinasGerais,27.2,21.4,4.7,14.4
2024-04-03,Brazil_MinasGerais,29.1,21.3,4.0,9.2
2024-04-04,Brazil_MinasGerais,30.5,20.9,0.7,10.9
2024-04-05,Brazil_MinasGerais,30.1,20.0,0.1,7.8
2024-04-06,Brazil_MinasGerais,30.0,19.1,0.0,12.2
2024-04-07,Brazil_MinasGerais,30.2,19.4,0.0,12.9
2024-04-08,Brazil_MinasGerais,29.2,17.1,0.0,11.2
2024-04-09,Brazil_MinasGerais,30.5,18.1,0.0,10.9
2024-04-10,Brazil_MinasGerais,30.6,20.4,0.1,10.7
2024-04-11,Brazil_MinasGerais,31.2,20.2,0.9,8.4
2024-04-12,Brazil_MinasGerais,31.0,20.5,0.0,14.0
2024-04-13,Brazil_MinasGerais,30.9,20.9,0.0,16.1
2024-04-14,Brazil_MinasGerais,30.8,19.3,0.0,14.5
2024-04-15,Brazil_MinasGerais,30.1,19.6,0.0,16.7
2024-04-16,Brazil_MinasGerais,31.2,19.4,0.0,14.5
2024-04-17,Brazil_MinasGerais,31.1,18.3,0.0,8.2
2024-04-18,Brazil_MinasGerais,30.6,19.9,0.2,13.0
2024-04-19,Brazil_MinasGerais,30.0,21.2,1.9,13.4
2024-04-20,Brazil_MinasGerais,28.6,18.7,0.0,13.2
2024-04-21,Brazil_MinasGerais,28.6,17.1,0.0,11.5
2024-04-22,Brazil_MinasGerais,30.1,17.7,0.0,7.6
2024-04-23,Brazil_MinasGerais,29.8,17.9,0.0,7.2
2024-04-24,Brazil_MinasGerais,30.9,19.1,0.0,10.5
2024-04-25,Brazil_MinasGerais,31.3,18.9,0.0,13.8
2024-04-26,Brazil_MinasGerais,31.2,20.0,0.0,13.9
2024-04-27,Brazil_MinasGerais,31.1,18.1,0.0,13.8
2024-04-28,Brazil_MinasGerais,30.0,18.6,0.0,15.0
2024-04-29,Brazil_MinasGerais,30.9,17.6,0.0,6.9
2024-04-30,Brazil_MinasGerais,30.9,17.9,0.0,9.4
2024-05-01,Brazil_MinasGerais,30.8,19.1,0.0,8.3
2024-05-02,Brazil_MinasGerais,31.0,17.9,0.0,7.9
2024-05-03,Brazil_MinasGerais,31.4,17.7,0.0,8.5
2024-05-04,Brazil_MinasGerais,31.0,15.1,0.0,17.3
2024-05-05,Brazil_MinasGerais,30.1,18.2,0.0,14.3
2024-05-06,Brazil_MinasGerais,29.5,17.9,0.1,17.0
2024-05-07,Brazil_MinasGerais,29.2,18.8,0.0,14.0
2024-05-08,Brazil_MinasGerais,29.2,18.2,0.0,12.4
2024-05-09,Brazil_MinasGerais,29.8,16.9,0.0,10.5
2024-05-10,Brazil_MinasGerais,29.7,17.6,0.0,10.4
2024-05-11,Brazil_MinasGerais,30.8,18.9,0.0,7.9
2024-05-12,Brazil_MinasGerais,31.2,19.1,0.0,8.6
2024-05-13,Brazil_MinasGerais,32.7,17.6,0.0,18.5
2024-05-14,Brazil_MinasGerais,31.0,17.0,0.0,10.9
2024-05-15,Brazil_MinasGerais,31.2,14.8,0.0,8.8
2024-05-16,Brazil_MinasGerais,30.7,17.6,0.0,12.1
2024-05-17,Brazil_MinasGerais,30.2,17.0,0.0,10.4
2024-05-18,Brazil_MinasGerais,29.8,16.8,0.0,8.0
2024-05-19,Brazil_MinasGerais,30.6,16.4,0.0,9.3
2024-05-20,Brazil_MinasGerais,30.5,17.6,0.0,9.7
2024-05-21,Brazil_MinasGerais,29.7,17.1,0.0,17.6
2024-05-22,Brazil_MinasGerais,28.5,16.7,0.0,15.3
2024-05-23,Brazil_MinasGerais,29.5,16.2,0.0,12.3
2024-05-24,Brazil_MinasGerais,29.5,16.2,0.0,13.5
2024-05-25,Brazil_MinasGerais,29.9,16.8,0.0,8.2
2024-05-26,Brazil_MinasGerais,29.5,18.5,0.0,12.8
2024-05-27,Brazil_MinasGerais,29.4,16.9,0.0,10.5
2024-05-28,Brazil_MinasGerais,29.7,16.8,0.0,8.9
2024-05-29,Brazil_MinasGerais,29.0,18.0,0.2,12.3
2024-05-30,Brazil_MinasGerais,29.3,16.9,0.0,14.3
2024-05-31,Brazil_MinasGerais,28.8,16.7,0.0,15.0
2024-06-01,Brazil_MinasGerais,27.6,15.5,0.0,17.4
2024-06-02,Brazil_MinasGerais,27.8,15.1,0.1,15.8
2024-06-03,Brazil_MinasGerais,28.2,15.7,0.0,12.7
2024-06-04,Brazil_MinasGerais,29.0,16.4,0.0,12.8
2024-06-05,Brazil_MinasGerais,28.5,16.8,0.0,11.4
2024-06-06,Brazil_MinasGerais,27.5,16.0,0.0,12.8
2024-06-07,Brazil_MinasGerais,28.6,15.8,0.0,10.4
2024-06-08,Brazil_MinasGerais,27.7,15.1,0.0,12.6
2024-06-09,Brazil_MinasGerais,27.0,14.0,0.0,11.8
2024-06-10,Brazil_MinasGerais,28.8,14.2,0.0,9.0
2024-06-11,Brazil_MinasGerais,29.4,15.4,0.0,9.0
2024-06-12,Brazil_MinasGerais,28.0,14.4,0.0,12.8
2024-06-13,Brazil_MinasGerais,27.7,12.7,0.0,10.5
2024-06-14,Brazil_MinasGerais,28.3,14.6,0.0,12.3
2024-06-15,Brazil_MinasGerais,27.9,13.7,0.0,10.5
2024-06-16,Brazil_MinasGerais,27.5,14.4,0.0,11.5
2024-06-17,Brazil_MinasGerais,27.0,14.4,0.0,10.5
2024-06-18,Brazil_MinasGerais,27.1,13.4,0.0,9.5
2024-06-19,Brazil_MinasGerais,28.4,14.0,0.0,9.2
2024-06-20,Brazil_MinasGerais,27.9,13.7,0.0,9.2
2024-06-21,Brazil_MinasGerais,28.3,13.5,0.0,12.4
2024-06-22,Brazil_MinasGerais,27.9,15.4,0.0,12.9
2024-06-23,Brazil_MinasGerais,28.6,15.2,0.0,10.2
2024-06-24,Brazil_MinasGerais,28.5,15.4,0.0,8.4
2024-06-25,Brazil_MinasGerais,29.2,15.9,0.0,8.4
2024-06-26,Brazil_MinasGerais,28.4,14.8,0.0,11.4
2024-06-27,Brazil_MinasGerais,29.4,15.1,0.0,9.7
2024-06-28,Brazil_MinasGerais,29.6,15.1,0.0,8.2
2024-06-29,Brazil_MinasGerais,29.5,14.9,0.0,11.5
2024-06-30,Brazil_MinasGerais,29.5,14.2,0.0,6.3
2024-07-01,Brazil_MinasGerais,29.0,15.9,0.0,13.9
2024-07-02,Brazil_MinasGerais,28.4,15.2,0.0,14.4
2024-07-03,Brazil_MinasGerais,27.5,13.1,0.0,10.4
2024-07-04,Brazil_MinasGerais,27.4,13.4,0.0,9.6
2024-07-05,Brazil_MinasGerais,27.5,13.4,0.0,10.7
2024-07-06,Brazil_MinasGerais,28.1,12.9,0.0,8.3
2024-07-07,Brazil_MinasGerais,28.7,13.8,0.0,13.0
2024-07-08,Brazil_MinasGerais,30.5,15.6,0.0,10.8
2024-07-09,Brazil_MinasGerais,30.1,15.6,0.0,12.7
2024-07-10,Brazil_MinasGerais,30.1,14.8,0.0,11.8
2024-07-11,Brazil_MinasGerais,31.2,16.5,0.0,19.3
2024-07-12,Brazil_MinasGerais,29.6,14.2,0.0,15.0
2024-07-13,Brazil_MinasGerais,27.9,14.6,0.0,16.9
2024-07-14,Brazil_MinasGerais,27.0,13.9,0.0,13.7
2024-07-15,Brazil_MinasGerais,27.0,13.6,0.0,10.2
2024-07-16,Brazil_MinasGerais,27.7,13.5,0.0,17.7
2024-07-17,Brazil_MinasGerais,27.1,14.2,0.0,11.9
2024-07-18,Brazil_MinasGerais,28.0,13.6,0.0,9.7
2024-07-19,Brazil_MinasGerais,28.3,13.2,0.0,13.1
2024-07-20,Brazil_MinasGerais,27.8,13.2,0.0,10.9
2024-07-21,Brazil_MinasGerais,27.6,13.6,0.0,11.0
2024-07-22,Brazil_MinasGerais,28.3,13.4,0.0,8.8
2024-07-23,Brazil_MinasGerais,28.1,12.9,0.0,14.5
2024-07-24,Brazil_MinasGerais,27.1,12.4,0.0,14.5
2024-07-25,Brazil_MinasGerais,26.5,12.9,0.0,11.2
2024-07-26,Brazil_MinasGerais,27.9,12.9,0.0,11.2
2024-07-27,Brazil_MinasGerais,28.8,14.2,0.0,12.7
2024-07-28,Brazil_MinasGerais,29.1,16.0,0.0,14.9
2024-07-29,Brazil_MinasGerais,29.4,15.8,0.0,10.0
2024-07-30,Brazil_MinasGerais,30.5,16.3,0.0,11.6
2024-07-31,Brazil_MinasGerais,28.4,16.9,0.1,16.6
2024-08-01,Brazil_MinasGerais,28.1,15.0,0.0,18.3
2024-08-02,Brazil_MinasGerais,28.8,16.5,0.0,17.3
2024-08-03,Brazil_MinasGerais,26.7,17.0,0.0,15.2
2024-08-04,Brazil_MinasGerais,29.6,17.1,0.0,19.0
2024-08-05,Brazil_MinasGerais,30.0,16.2,0.0,15.1
2024-08-06,Brazil_MinasGerais,30.0,16.6,0.0,13.9
2024-08-07,Brazil_MinasGerais,28.0,16.3,0.0,14.8
2024-08-08,Brazil_MinasGerais,28.8,16.4,0.0,9.1
2024-08-09,Brazil_MinasGerais,30.5,15.6,0.0,10.0
2024-08-10,Brazil_MinasGerais,29.2,17.0,0.0,19.2
2024-08-11,Brazil_MinasGerais,29.0,13.8,0.0,13.3
2024-08-12,Brazil_MinasGerais,30.2,14.0,0.0,15.9
2024-08-13,Brazil_MinasGerais,29.0,12.3,0.0,14.2
2024-08-14,Brazil_MinasGerais,29.2,14.9,0.0,14.4
2024-08-15,Brazil_MinasGerais,30.9,15.0,0.0,9.4
2024-08-16,Brazil_MinasGerais,31.5,15.9,0.0,13.4
2024-08-17,Brazil_MinasGerais,32.3,15.8,0.0,11.3
2024-08-18,Brazil_MinasGerais,32.3,15.5,0.0,12.3
2024-08-19,Brazil_MinasGerais,31.6,15.1,0.0,12.5
2024-08-20,Brazil_MinasGerais,31.3,15.0,0.0,10.9
2024-08-21,Brazil_MinasGerais,32.6,15.8,0.0,13.0
2024-08-22,Brazil_MinasGerais,30.8,17.8,0.0,15.1
2024-08-23,Brazil_MinasGerais,32.4,15.7,0.0,12.0
2024-08-24,Brazil_MinasGerais,33.0,17.0,0.0,11.9
2024-08-25,Brazil_MinasGerais,32.7,18.5,0.0,14.4
2024-08-26,Brazil_MinasGerais,31.5,17.9,0.0,18.8
2024-08-27,Brazil_MinasGerais,31.4,17.7,0.0,23.6
2024-08-28,Brazil_MinasGerais,30.3,15.6,0.0,18.5
2024-08-29,Brazil_MinasGerais,29.0,14.8,0.0,19.6
2024-08-30,Brazil_MinasGerais,29.1,14.8,0.0,13.8
2024-08-31,Brazil_MinasGerais,32.0,14.4,0.0,13.1
2024-09-01,Brazil_MinasGerais,32.4,15.5,0.0,13.1
2024-09-02,Brazil_MinasGerais,33.9,14.9,0.0,11.6
2024-09-03,Brazil_MinasGerais,34.9,19.0,0.0,8.9
2024-09-04,Brazil_MinasGerais,35.3,17.7,0.0,11.2
2024-09-05,Brazil_MinasGerais,35.3,19.9,0.0,11.4
2024-09-06,Brazil_MinasGerais,35.1,18.9,0.0,16.0
2024-09-07,Brazil_MinasGerais,34.1,19.8,0.0,19.8
2024-09-08,Brazil_MinasGerais,34.6,18.1,0.0,24.2
2024-09-09,Brazil_MinasGerais,32.0,17.9,0.0,20.8
2024-09-10,Brazil_MinasGerais,32.3,17.1,0.0,14.1
2024-09-11,Brazil_MinasGerais,32.3,18.5,0.0,14.0
2024-09-12,Brazil_MinasGerais,32.6,19.1,0.0,14.0
2024-09-13,Brazil_MinasGerais,32.8,19.6,0.0,15.8
2024-09-14,Brazil_MinasGerais,32.8,19.1,0.0,13.5
2024-09-15,Brazil_MinasGerais,34.2,17.8,0.0,17.0
2024-09-16,Brazil_MinasGerais,34.1,20.1,0.0,16.8
2024-09-17,Brazil_MinasGerais,34.7,20.7,0.0,26.0
2024-09-18,Brazil_MinasGerais,32.8,20.6,0.0,21.3
2024-09-19,Brazil_MinasGerais,33.2,19.6,0.0,24.2
2024-09-20,Brazil_MinasGerais,33.7,20.6,0.0,14.8
2024-09-21,Brazil_MinasGerais,35.2,21.1,0.0,11.8
2024-09-22,Brazil_MinasGerais,34.0,21.7,0.0,18.4
2024-09-23,Brazil_MinasGerais,35.0,21.6,0.0,16.9
2024-09-24,Brazil_MinasGerais,34.7,21.7,0.0,13.1
2024-09-25,Brazil_MinasGerais,34.4,21.0,0.0,15.6
2024-09-26,Brazil_MinasGerais,34.4,21.0,0.0,16.2
